央视频道,#genre#
佛山影视,http://113.101.160.29:8888/udp/239.253.43.56:5146$广东汕头
佛山综合,http://113.101.160.29:8888/udp/239.253.43.57:5146$广东汕头
东莞新闻综合,http://113.101.160.29:8888/udp/239.253.43.104:5146$广东汕头

汕头综合,http://116.4.96.235:4080/udp/239.77.1.130:5146$广东汕头
汕头经济生活,http://116.4.96.235:4080/udp/239.77.1.131:5146$广东汕头
汕头文旅体育,http://116.4.96.235:4080/udp/239.77.1.132:5146$广东汕头
IPTV1,http://116.4.96.235:4080/udp/239.77.1.7:5146$广东汕头
IPTV2,http://116.4.96.235:4080/udp/239.77.1.8:5146$广东汕头
IPTV3,http://116.4.96.235:4080/udp/239.77.1.9:5146$广东汕头
广东卫视,http://116.4.96.235:4080/udp/239.77.0.166:5146$广东汕头
大湾区卫视,http://116.4.96.235:4080/udp/239.77.0.215:5146$广东汕头
广东珠江,http://116.4.96.235:4080/udp/239.77.0.114:5146$广东汕头
广东新闻,http://116.4.96.235:4080/udp/239.77.0.173:5146$广东汕头
广东民生,http://116.4.96.235:4080/udp/239.77.0.225:5146$广东汕头
广东体育,http://116.4.96.235:4080/udp/239.77.0.168:5146$广东汕头
经济科教,http://116.4.96.235:4080/udp/239.77.0.167:5146$广东汕头
广东影视,http://116.4.96.235:4080/udp/239.77.0.217:5146$广东汕头
广东少儿,http://116.4.96.235:4080/udp/239.77.0.250:5146$广东汕头
嘉佳卡通,http://116.4.96.235:4080/udp/239.77.0.179:5146$广东汕头
岭南戏曲,http://116.4.96.235:4080/udp/239.77.0.16:5146$广东汕头
现代教育,http://116.4.96.235:4080/udp/239.77.0.18:5146$广东汕头
广东综艺,http://116.4.96.235:4080/udp/239.77.1.237:5146$广东汕头
广州综合,http://116.4.96.235:4080/udp/239.253.43.71:5146$广东汕头
广州新闻,http://116.4.96.235:4080/udp/239.253.43.72:5146$广东汕头
广州影视,http://116.4.96.235:4080/udp/239.253.43.73:5146$广东汕头
广州法治,http://116.4.96.235:4080/udp/239.253.43.74:5146$广东汕头
深圳卫视,http://116.4.96.235:4080/udp/239.77.0.130:5146$广东汕头
深圳都市频道,http://116.4.96.235:4080/udp/239.77.1.176:5146$广东汕头
深圳财经生活,http://116.4.96.235:4080/udp/239.77.1.242:5146$广东汕头
深圳少儿频道,http://116.4.96.235:4080/udp/239.77.1.244:5146$广东汕头
深圳宝安频道,http://116.4.96.235:4080/udp/239.77.1.67:5146$广东汕头
深圳龙岗频道,http://116.4.96.235:4080/udp/239.77.1.223:5146$广东汕头
韶关新闻综合,http://116.4.96.235:4080/udp/239.77.0.117:5146$广东汕头
湛江新闻综合,http://116.4.96.235:4080/udp/239.77.0.141:5146$广东汕头
湛江公共,http://116.4.96.235:4080/udp/239.77.0.140:5146$广东汕头
潮州民生,http://116.4.96.235:4080/udp/239.253.43.75:5146$广东汕头
揭阳综合,http://116.4.96.235:4080/udp/239.77.0.229:5146$广东汕头
揭阳生活,http://116.4.96.235:4080/udp/239.77.0.251:5146$广东汕头
汕尾新闻综合,http://116.4.96.235:4080/udp/239.77.0.25:5146$广东汕头
汕尾文化生活,http://116.4.96.235:4080/udp/239.77.0.187:5146$广东汕头
江门综合,http://116.4.96.235:4080/udp/239.77.0.201:5146$广东汕头
江门侨乡生活,http://116.4.96.235:4080/udp/239.77.0.202:5146$广东汕头
HZTV-1,http://116.4.96.235:4080/udp/239.77.1.232:5146$广东汕头
HZTV-2,http://116.4.96.235:4080/udp/239.77.1.233:5146$广东汕头
珠海1,http://116.4.96.235:4080/udp/239.77.0.155:5146$广东汕头
肇庆综合,http://116.4.96.235:4080/udp/239.253.43.1:5146$广东汕头
肇庆生活服务,http://116.4.96.235:4080/udp/239.253.43.2:5146$广东汕头
河源综合,http://116.4.96.235:4080/udp/239.253.43.213:5146$广东汕头
河源公共,http://116.4.96.235:4080/udp/239.253.43.214:5146$广东汕头
清远新闻综合,http://116.4.96.235:4080/udp/239.253.43.33:5146$广东汕头
清远文旅生活,http://116.4.96.235:4080/udp/239.253.43.34:5146$广东汕头
云浮综合,http://116.4.96.235:4080/udp/239.77.0.253:5146$广东汕头
云浮文旅,http://116.4.96.235:4080/udp/239.77.0.254:5146$广东汕头
茂名综合,http://116.4.96.235:4080/udp/239.77.0.206:5146$广东汕头
茂名文化生活,http://116.4.96.235:4080/udp/239.77.0.207:5146$广东汕头
佛山公共,http://116.4.96.235:4080/udp/239.253.43.53:5146$广东汕头
佛山顺德,http://116.4.96.235:4080/udp/239.253.43.55:5146$广东汕头
佛山影视,http://116.4.96.235:4080/udp/239.253.43.56:5146$广东汕头
佛山综合,http://116.4.96.235:4080/udp/239.253.43.57:5146$广东汕头
东莞新闻综合,http://116.4.96.235:4080/udp/239.253.43.104:5146$广东汕头

汕头综合,http://113.110.201.133:8888/udp/239.77.1.130:5146$广东汕头
汕头经济生活,http://113.110.201.133:8888/udp/239.77.1.131:5146$广东汕头
汕头文旅体育,http://113.110.201.133:8888/udp/239.77.1.132:5146$广东汕头
IPTV1,http://113.110.201.133:8888/udp/239.77.1.7:5146$广东汕头
IPTV2,http://113.110.201.133:8888/udp/239.77.1.8:5146$广东汕头
IPTV3,http://113.110.201.133:8888/udp/239.77.1.9:5146$广东汕头
广东卫视,http://113.110.201.133:8888/udp/239.77.0.166:5146$广东汕头
大湾区卫视,http://113.110.201.133:8888/udp/239.77.0.215:5146$广东汕头
广东珠江,http://113.110.201.133:8888/udp/239.77.0.114:5146$广东汕头
广东新闻,http://113.110.201.133:8888/udp/239.77.0.173:5146$广东汕头
广东民生,http://113.110.201.133:8888/udp/239.77.0.225:5146$广东汕头
广东体育,http://113.110.201.133:8888/udp/239.77.0.168:5146$广东汕头
经济科教,http://113.110.201.133:8888/udp/239.77.0.167:5146$广东汕头
广东影视,http://113.110.201.133:8888/udp/239.77.0.217:5146$广东汕头
广东少儿,http://113.110.201.133:8888/udp/239.77.0.250:5146$广东汕头
嘉佳卡通,http://113.110.201.133:8888/udp/239.77.0.179:5146$广东汕头
岭南戏曲,http://113.110.201.133:8888/udp/239.77.0.16:5146$广东汕头
现代教育,http://113.110.201.133:8888/udp/239.77.0.18:5146$广东汕头
广东综艺,http://113.110.201.133:8888/udp/239.77.1.237:5146$广东汕头
广州综合,http://113.110.201.133:8888/udp/239.253.43.71:5146$广东汕头
广州新闻,http://113.110.201.133:8888/udp/239.253.43.72:5146$广东汕头
广州影视,http://113.110.201.133:8888/udp/239.253.43.73:5146$广东汕头
广州法治,http://113.110.201.133:8888/udp/239.253.43.74:5146$广东汕头
深圳卫视,http://113.110.201.133:8888/udp/239.77.0.130:5146$广东汕头
深圳都市频道,http://113.110.201.133:8888/udp/239.77.1.176:5146$广东汕头
深圳财经生活,http://113.110.201.133:8888/udp/239.77.1.242:5146$广东汕头
深圳少儿频道,http://113.110.201.133:8888/udp/239.77.1.244:5146$广东汕头
深圳宝安频道,http://113.110.201.133:8888/udp/239.77.1.67:5146$广东汕头
深圳龙岗频道,http://113.110.201.133:8888/udp/239.77.1.223:5146$广东汕头
韶关新闻综合,http://113.110.201.133:8888/udp/239.77.0.117:5146$广东汕头
湛江新闻综合,http://113.110.201.133:8888/udp/239.77.0.141:5146$广东汕头
湛江公共,http://113.110.201.133:8888/udp/239.77.0.140:5146$广东汕头
潮州民生,http://113.110.201.133:8888/udp/239.253.43.75:5146$广东汕头
揭阳综合,http://113.110.201.133:8888/udp/239.77.0.229:5146$广东汕头
揭阳生活,http://113.110.201.133:8888/udp/239.77.0.251:5146$广东汕头
汕尾新闻综合,http://113.110.201.133:8888/udp/239.77.0.25:5146$广东汕头
汕尾文化生活,http://113.110.201.133:8888/udp/239.77.0.187:5146$广东汕头
江门综合,http://113.110.201.133:8888/udp/239.77.0.201:5146$广东汕头
江门侨乡生活,http://113.110.201.133:8888/udp/239.77.0.202:5146$广东汕头
HZTV-1,http://113.110.201.133:8888/udp/239.77.1.232:5146$广东汕头
HZTV-2,http://113.110.201.133:8888/udp/239.77.1.233:5146$广东汕头
珠海1,http://113.110.201.133:8888/udp/239.77.0.155:5146$广东汕头
肇庆综合,http://113.110.201.133:8888/udp/239.253.43.1:5146$广东汕头
肇庆生活服务,http://113.110.201.133:8888/udp/239.253.43.2:5146$广东汕头
河源综合,http://113.110.201.133:8888/udp/239.253.43.213:5146$广东汕头
河源公共,http://113.110.201.133:8888/udp/239.253.43.214:5146$广东汕头
清远新闻综合,http://113.110.201.133:8888/udp/239.253.43.33:5146$广东汕头
清远文旅生活,http://113.110.201.133:8888/udp/239.253.43.34:5146$广东汕头
云浮综合,http://113.110.201.133:8888/udp/239.77.0.253:5146$广东汕头
云浮文旅,http://113.110.201.133:8888/udp/239.77.0.254:5146$广东汕头
茂名综合,http://113.110.201.133:8888/udp/239.77.0.206:5146$广东汕头
茂名文化生活,http://113.110.201.133:8888/udp/239.77.0.207:5146$广东汕头
佛山公共,http://113.110.201.133:8888/udp/239.253.43.53:5146$广东汕头
佛山顺德,http://113.110.201.133:8888/udp/239.253.43.55:5146$广东汕头
佛山影视,http://113.110.201.133:8888/udp/239.253.43.56:5146$广东汕头
佛山综合,http://113.110.201.133:8888/udp/239.253.43.57:5146$广东汕头
东莞新闻综合,http://113.110.201.133:8888/udp/239.253.43.104:5146$广东汕头

汕头综合,http://l2tp.yeedah.xyz:8000/udp/239.253.43.45:5146$广东汕头
汕头经济生活,http://l2tp.yeedah.xyz:8000/udp/239.77.1.131:5146$广东汕头
汕头文旅体育,http://l2tp.yeedah.xyz:8000/udp/239.253.43.47:5146$广东汕头
IPTV1,http://l2tp.yeedah.xyz:8000/udp/239.77.1.7:5146$广东汕头
IPTV2,http://l2tp.yeedah.xyz:8000/udp/239.77.1.8:5146$广东汕头
IPTV3,http://l2tp.yeedah.xyz:8000/udp/239.77.1.9:5146$广东汕头
广东卫视,http://l2tp.yeedah.xyz:8000/udp/239.77.0.166:5146$广东汕头
大湾区卫视,http://l2tp.yeedah.xyz:8000/udp/239.77.0.215:5146$广东汕头
广东珠江,http://l2tp.yeedah.xyz:8000/udp/239.77.0.114:5146$广东汕头
广东新闻,http://l2tp.yeedah.xyz:8000/udp/239.77.0.173:5146$广东汕头
广东民生,http://l2tp.yeedah.xyz:8000/udp/239.77.0.225:5146$广东汕头
广东体育,http://l2tp.yeedah.xyz:8000/udp/239.77.0.168:5146$广东汕头
经济科教,http://l2tp.yeedah.xyz:8000/udp/239.77.0.167:5146$广东汕头
广东影视,http://l2tp.yeedah.xyz:8000/udp/239.77.0.217:5146$广东汕头
广东少儿,http://l2tp.yeedah.xyz:8000/udp/239.77.0.250:5146$广东汕头
嘉佳卡通,http://l2tp.yeedah.xyz:8000/udp/239.77.0.179:5146$广东汕头
岭南戏曲,http://l2tp.yeedah.xyz:8000/udp/239.77.0.16:5146$广东汕头
现代教育,http://l2tp.yeedah.xyz:8000/udp/239.77.0.18:5146$广东汕头
广东综艺,http://l2tp.yeedah.xyz:8000/udp/239.77.1.237:5146$广东汕头
广州综合,http://l2tp.yeedah.xyz:8000/udp/239.253.43.71:5146$广东汕头
广州新闻,http://l2tp.yeedah.xyz:8000/udp/239.253.43.72:5146$广东汕头
广州影视,http://l2tp.yeedah.xyz:8000/udp/239.253.43.73:5146$广东汕头
广州法治,http://l2tp.yeedah.xyz:8000/udp/239.253.43.74:5146$广东汕头
深圳卫视,http://l2tp.yeedah.xyz:8000/udp/239.77.0.130:5146$广东汕头
深圳都市频道,http://l2tp.yeedah.xyz:8000/udp/239.77.1.176:5146$广东汕头
深圳财经生活,http://l2tp.yeedah.xyz:8000/udp/239.77.1.242:5146$广东汕头
深圳少儿频道,http://l2tp.yeedah.xyz:8000/udp/239.77.1.244:5146$广东汕头
深圳宝安频道,http://l2tp.yeedah.xyz:8000/udp/239.77.1.67:5146$广东汕头
深圳龙岗频道,http://l2tp.yeedah.xyz:8000/udp/239.77.1.223:5146$广东汕头
韶关新闻综合,http://l2tp.yeedah.xyz:8000/udp/239.77.0.117:5146$广东汕头
湛江新闻综合,http://l2tp.yeedah.xyz:8000/udp/239.77.0.141:5146$广东汕头
湛江公共,http://l2tp.yeedah.xyz:8000/udp/239.77.0.140:5146$广东汕头
潮州民生,http://l2tp.yeedah.xyz:8000/udp/239.253.43.75:5146$广东汕头
揭阳综合,http://l2tp.yeedah.xyz:8000/udp/239.77.0.229:5146$广东汕头
揭阳生活,http://l2tp.yeedah.xyz:8000/udp/239.77.0.251:5146$广东汕头
汕尾新闻综合,http://l2tp.yeedah.xyz:8000/udp/239.77.0.25:5146$广东汕头
汕尾文化生活,http://l2tp.yeedah.xyz:8000/udp/239.77.0.187:5146$广东汕头
江门综合,http://l2tp.yeedah.xyz:8000/udp/239.77.0.201:5146$广东汕头
江门侨乡生活,http://l2tp.yeedah.xyz:8000/udp/239.77.0.202:5146$广东汕头
HZTV-1,http://l2tp.yeedah.xyz:8000/udp/239.77.1.232:5146$广东汕头
HZTV-2,http://l2tp.yeedah.xyz:8000/udp/239.77.1.233:5146$广东汕头
珠海1,http://l2tp.yeedah.xyz:8000/udp/239.77.0.155:5146$广东汕头
肇庆综合,http://l2tp.yeedah.xyz:8000/udp/239.253.43.1:5146$广东汕头
肇庆生活服务,http://l2tp.yeedah.xyz:8000/udp/239.253.43.2:5146$广东汕头
河源综合,http://l2tp.yeedah.xyz:8000/udp/239.253.43.213:5146$广东汕头
河源公共,http://l2tp.yeedah.xyz:8000/udp/239.253.43.214:5146$广东汕头
清远新闻综合,http://l2tp.yeedah.xyz:8000/udp/239.253.43.33:5146$广东汕头
清远文旅生活,http://l2tp.yeedah.xyz:8000/udp/239.253.43.34:5146$广东汕头
云浮综合,http://l2tp.yeedah.xyz:8000/udp/239.77.0.253:5146$广东汕头
云浮文旅,http://l2tp.yeedah.xyz:8000/udp/239.77.0.254:5146$广东汕头
茂名综合,http://l2tp.yeedah.xyz:8000/udp/239.77.0.206:5146$广东汕头
茂名文化生活,http://l2tp.yeedah.xyz:8000/udp/239.77.0.207:5146$广东汕头
佛山公共,http://l2tp.yeedah.xyz:8000/udp/239.253.43.53:5146$广东汕头
佛山顺德,http://l2tp.yeedah.xyz:8000/udp/239.253.43.55:5146$广东汕头
佛山影视,http://l2tp.yeedah.xyz:8000/udp/239.253.43.56:5146$广东汕头
佛山综合,http://l2tp.yeedah.xyz:8000/udp/239.253.43.57:5146$广东汕头
东莞新闻综合,http://l2tp.yeedah.xyz:8000/udp/239.253.43.104:5146$广东汕头

上家笃庆堂,#genre#

1升龛升匾打油火,https://pan.beecld.com/f/LZLCP/001-%E5%BA%8F%E3%80%81%E5%8D%87%E9%BE%9B%E5%8D%87%E5%8C%BE%E3%80%81%E6%89%93%E6%B2%B9%E7%81%AB.mp4
2迎灵土合炉法会,https://pan.beecld.com/f/8JLCm/002-%E8%BF%8E%E7%81%B5%E5%9C%9F%E3%80%81%E5%90%88%E7%82%89%E3%80%81%E6%B3%95%E4%BC%9A.mp4
3请神迎灯,https://pan.beecld.com/f/O0XSA/003-%E8%AF%B7%E7%A5%9E%E3%80%81%E8%BF%8E%E7%81%AF%E3%80%81%E4%BB%99%E5%A7%AC%E6%8E%A5%E5%AD%90.mp4
4进祠晋主,https://pan.beecld.com/f/XOmCM/004-%E8%BF%9B%E7%A5%A0%E6%99%8B%E4%B8%BB%E4%BB%AA%E5%BC%8F.mp4
5庆典仪式,https://pan.beecld.com/f/1nwiK/005-%E5%BA%86%E5%85%B8%E4%BB%AA%E5%BC%8F.mp4








